0 227759bc318163b2f2490690b828263f3f020cfb 1 2
17 0b7ba96c19bab25e08637ce6248e859829f2f904 19 0
17 755cf5ab573536345c355e345a393bf22c10d1fa 19 0
17 02ad6fd2e1b6a6fed06d66d8059ca1e72c21c2cf 19 0
17 30c295b7ec3652245a7c56db3fbecd45b52b3ebb 19 0
17 abd9e1b142d319f7c90c44a295b6c015ff4a0cc7 19 0
17 446adfd8e5d2af7c90417f67371cb1b38426982a 19 0
17 2ab8713b0fd54e880569689b78bb0b7dd08b625b 19 0
17 4c91ca56283200e150c1d5a71dc73234904d56ba 19 0
17 2bc6f2583370e162df6e45d90b725d97a27a58e9 19 0
17 9835d17778e68a57ae2227647742e1d81bd6b925 19 0
17 9702be63942a5ff407460c2be0e77af6734906f8 19 0
17 a216430beb5c1aff27c4d8718f93fb8c871ccf49 19 0
17 85742f943fecbc329f64b3a05300a0ecd569dbb1 19 0
17 66f6cc940c4a488928521c9419a3b6cef77d51b2 19 0
17 51a170ad3713aedf49eb0dcaf6ac771dcbe976f3 19 0
17 701e2293a2cd6e00a2781512e9fc1e22ef1a253a 19 0
17 713416a767cb7a960769bcabf4eba31e3c116e02 19 0
17 9a3eff079932c6207257aeeb9ddb628097320040 19 0
17 17b58281e4574fb4a2db6d6ae879ff68a7ce3112 19 1
17 80f67ec9d8005c70cb9e18cf58195c4abe32deef 19 0
17 70e085f28f92929fe00efc19faf46b0938fbe0c4 19 0
17 2197efc39cf0d4283cd32a884c9833454e428be0 19 0
17 d3582032f7cf456e922a6245fdae3f4e7d64dd18 19 0
17 70ebe2e7040fa3607ed022062815e8e2b1dcde4b 19 0
17 4fc849841e0df1126cc5258924af4d57023758f5 19 0
17 e7c6f515ae086551b3da1ff4696edad344f557ad 19 0
17 321583b5498939d21e3ee24f8ed7cacbd4135b4a 19 0
17 ce6ebfefcad4682bbd03d8771d7d5fd5b9acaaae 19 0
17 1944fda0d2aad86fdfac5f3c0d5c3b4055fa1336 19 0
17 e78c5d00e40089b0fade1b4fc4f80fb806b2b8b9 19 0
17 a79b4b637cca894a3164e630bae8006b8461557d 19 0
17 2be0d0ce3f5729661e19774f4ec9eed8932aab2f 19 0
17 135a73650951144831f70d19b5fe9e7bf0453374 19 1
17 78d99d6ebd32fe536b41f774dbb958c9d603884d 19 0
17 31a3e931919e0aa0f8b6ef32eb00b9fe7eb84e85 19 0
17 0b9f9b73b2980114cd8bd53028a2d93a076831af 19 0
17 7ead315ffe71f95abce19fa77631b8dc951e0a8e 19 2
17 6f5255d02c5000129c93fc8163683b3d39479c6b 19 0
17 8399fb583f0b9b7ec9a0c3743dc481ff866a93ce 19 1
17 532a52efca3bdb576d993c0dc53f075f172c1b07 19 2
17 c718a5ac7cf7184b588d6c83b5f34d82a992cc3d 19 1
17 4e51a3049f1a7301993e2d5ac8fb77a1ab0faae7 19 1
17 0a1590b4cb21c0348822808e73187280941fdb18 19 1
17 18b02beb27288f6bd9d4376ca41e70655a698084 19 0
17 1dff919e51c262c22630955972968f38ba385d8a 19 1
17 0b3afed90702e3d5711fd0fe1882fa9f93c5b431 19 1
17 3f87539d53061eeaf0e35aaf5b20150310a1ccfa 19 0
17 f47d48ffe442f3b15c607f8458c1377572f5681a 19 0
17 660a06679268433fa217afeec0e14ce8c92bbaac 19 0
17 102b968d836177f9c436141e382915a4f8549276 19 0
17 2177ddb71f8b4c2eb1f819d78bbbfc2150b48979 19 0
17 415297cd786b8703f829ec5c16fd31718e79ebdb 19 0
17 7d9e28754c017075d702eca5aa4dbf9a34bb8924 19 1
17 858832a8acb224ac6ca27e3823019cbcf885845c 19 1
17 a3210617d06589dcf50e6042211bd3d4eccabff9 19 0
17 c23380c6cc1b4cf2ff5531624e2573dc842d37e3 19 0
17 1266804a8fc97699cecff1b6bf68829a989fded7 19 0
17 0ce66608553b4e321285c70479dbe43cd756a908 19 1
17 81593bf26029be88bf0da81ad67987562929aa6c 19 0
17 397fffa6f785762acb3cd3c96c4c6b65058b816f 19 1
17 70a59ba23b747b3556da8988d6c502196ccd81a0 19 0
17 077ec346cd96c4406366449271b5681925b64c15 19 0
17 31817eb8097a0a851bca9b4fc47d9e05af9b713b 19 2
18 60c2b03024f89c3f67d05d6b60d4ba1b032942c4 4 0
18 008f5d72cf7775813b052c6534c4597f948f2682 4 0
18 815f3eb78d619a75983bcfd28471568bd63ecb7a 4 0
18 a9881592cfa69f385a082d9b8e1fb2ae5a79c991 4 0
18 552c55c71bccfc6de7ce1343a1cd12208e9a63b3 4 0
18 b16bffca41aca545b36eac1bc29b75a01b6f4c4b 4 0
18 d6cbc8d2ec3f1097f72f8513a5f04f05ab315357 4 0
18 d06fc7ab79df0e93230e2ac9a3917450f9904a43 4 0
18 57a3ddac00d371b1ba2b470c372923fb44a0849e 4 0
18 75ebe1e0ae9d42732e31948e2e9c03d680235c39 4 0
18 f46e67f356db39b58cdc84c0229ef3c63f8790a5 4 0
18 1d147df7722af7ea5d6c983fe6004d2c3b0b0abc 4 0
18 5d8859fe23d0c5a8642107e44ac5d966e54c8e85 4 0
18 4f26d125caeb5392254d79ee9f14b464a5b2a59e 4 0
18 11d704f4fa1b6764d438fecb43a5ea5ad05f034f 4 0
18 b6f103dbe3b559a60dee0c26d18d68abde4a65f8 4 0
18 b25723958f086302850b21209fa27f0e4a7e72f2 4 0
18 80f818d402e27de589da667c3728d722734afa83 4 0
18 7f7e8f4557969fd01d75cbf1c2ea8c0514e3bd88 4 0
18 390bcc49d4de0ee51c73c53ce860188889fc8483 4 0
18 8962fb650395fe0f44b3bc73dbf93493b0f1e279 4 0
18 ac2fbfcdfdac6552d3fc728b07bed905c7172ba6 4 0
18 dd98082a77474b816743acf01fad0c5d1a4246a8 4 0
18 d2f899596c58beda7bd84766b643f6513d1037c6 4 0
18 a3c8f9efd10fa9fd4f95fff04909007f6d01202a 4 0
18 2bf514a1689d7f05e79f213db93d2a4a0491634f 4 0
18 b02f8d67b35903934fd19197bebb840077f04d1b 4 0
18 6c1d4b5fd3bdd208ce4a31a65d0771cd6fa07605 4 0
18 178dc4cd8c23f07d10ffd3797d5977c76f3dde15 4 0
18 885ead20b383a984a6921c04b8342903e33d8bc2 4 0
18 7b7ffd1187fc9b5bd083a88a7d9f99b2a4d1ca36 4 0
18 4f55c3dce63946279a2fee17dce3783cd2c68725 4 0
18 c47c2d45275a0e99c678b832f8e37670cc1e6a64 4 0
18 16fd3f9e15914e2505002d6a08f65b1e18933a4d 4 3
18 0d84cd2f9935a2eaa363470b7903c97b1649e880 4 0
18 79384f40e6dcc5d73881037fd00d8ccba34e4828 4 0
18 23645ab27164b31d75e1aeae8ef1f356e78bd5ff 4 0
18 8169b5ef7a6efc676cc760ea74563abf2d3e8402 4 0
18 b3deb73221dc4155ab153f4d56c702d322e1aac6 4 0
18 1116467d67f475d1bd2539862f10f792032fe13b 4 0
18 0650e399fc4f5ee1adc03f4d417747d40757f77b 4 0
18 c995762d2825371ec912435ed7f5bf30cdbfb30d 4 0
18 b7bcd6fc0ecc954cbcca122a01d50898420f6872 4 1
18 b0946df0aa5c12151f655cbcef620a1526e2b510 4 0
18 2207d3952e4823280d297513226c2e075a3ff04c 4 0
18 cc72780150ad1a5d7cab0484a6492b0aa72c0159 4 3
18 1c5c6b62c3b3979b386439238daf3173b3349636 4 0
18 689657b60fc96e180499dc3a65642e9b1872eb01 4 0
18 15cb314a53075cf4f181736edaa74a0099d4203c 4 0
18 75d2128ba4d423c2e87d9136c7aa43120c489913 4 0
18 57fcbf41a300373c5ea75519af8c2b2ecabea588 4 2
18 280d59fc8558081f231e2950670f4e5b311258eb 4 0
18 d67912b8c9f1969f685929e9321f886a43aaa825 4 1
18 316b5e181b7e7daa4f18f7a6b44d3d4071a3a777 4 0
18 90688297f7008812abdf3b96c2208d95c65425c3 4 0
18 7638acf6b3015f95c86b8ba3f4514984c35a15f3 4 0
18 fe4535278f8dd571f0fd7b13506d6f91f482ff77 4 0
18 09691458a71061ef961eae274686aec3ff379c3d 4 0
18 9b82e14585e99dbc759168fc351d7d392e7744b5 4 0
18 ef179c303695f4ab76fbc3f67c99b80c32be703e 4 0
18 bef862006a045d846d716346b0d27d3ca6cbf21b 4 0
18 eda1952c2587e65ad682df75fe8a5942440e5aad 4 0
18 3e252c69ca4006cb95304af65172dbefebdea122 4 0
18 1ec761e187ef6b34fbfb8533de0798277e6ca447 4 0
18 03cea06797f4432419e3189f0a64b8fd4adcf783 4 0
18 84424eee012089dac9414979f0cb1465c97c4408 4 0
18 51c481983797c6d314e8e1219ea738532b839bbe 4 0
18 8f2369754324604a507f7a92f13662f70c5f3afe 4 0
18 b2acea3f418b9e648f09728bddf481fb6b32d7b8 4 0
18 93693f987887c64f489b201368f3bbb1e0ebc7c3 4 0
19 0aacc118744a102db0782da73b1592d0e567d960 1 3
19 7b34d372724c3c0c249d06c56ffff8ba019e2c76 1 1
19 23dfd44d15140f07ac20b379b8f92f0ddd80191e 1 2
19 ca82d99f69ad34371288e06ab1d6cf264d4319e9 1 0
19 03bf8de9ee5a0e00942655e7a51f1142483fd82e 1 0
19 42d8f900462f995da68b2ed13f43ed8ef4c0f84b 1 0
19 6daa1eb45d93bda6a034b0a926f36cb7fb105c37 1 2
19 7c56100bd4b89735bf9332b79c12e54d9368e9ac 1 1
19 355725cce839d13065194085e2f5a362ced2b8ce 1 0
19 00ff3c9d8bbcc09448b768aa80666eb775445c00 1 0
19 198df6b331b90d4b4f8acb82889a742543f331a0 1 0
19 2c49143d36e1108114256fef2c0104c6d66fa85a 1 1
19 83a768a0720d0a1f68792827a422395001291614 1 0
19 ede2630b8773d027e49233c3c5e268d347ae9bde 1 1
19 8b3d999ce0e79992e92216b1e0e7e5c54e86272c 1 0
19 755c165bd37afd53ed74c84498da24e703be2c33 1 0
19 adf4001adfdf8e1e4c6c998bbb9060b1b5f43129 1 0
19 30eaab5f353f80b2d66ec8e1d255b64ee59776bd 1 0
19 0ec1a89b34a21446857bd7ae59376f3c60a502a6 1 0
19 ae217658c08f4618c928384d6338d70d68eb3bff 1 1
19 530b99c3819bd4c4f1884fa89c9a0d6e024156bd 1 0
19 17653d057ad2d4ebff3364f07464d71fdad88500 1 0
19 0c739b915d633cc3c162e4ef1e57b796c2dc2217 1 3
19 00a3f6924f90fcd77e6e7e6534b957a75d0ced07 1 1
19 124ba6685dbff6582fc507b37fd0302b7ce5f823 1 1
19 0483f11717096a27648de7ee73780db3233bf306 1 2
19 dc69c680484633f27962510ced7afb20f60065cb 1 1
19 27a400369529d4056591175693cdeb2b8ac243d5 1 0
19 9e101c97630ce48a9a7e4d2720844a8266da053a 1 0
19 1944fda0d2aad86fdfac5f3c0d5c3b4055fa1336 1 0
19 17345fb1145531a62b8c8b6c8207c13fd30fff3a 1 0
19 337d81402dedbb664e3ba0baddb761084588cbbb 1 1
19 88ae55fc0759aeb7e39a027505625647d91b3a40 1 0
19 70aaf258cab562550197b92143a46e26f1e757f2 1 1
19 42e37297ef0fe2882675c13f33a4265b6d585a53 1 0
19 a67f083830790586ed41823d45a7b330d0a2fd95 1 1
19 3d25371a6f06e992f573aff73a5de89a6d09be5b 1 3
19 25c731735a77a0a26589f5ae35d2c09a56edb0f6 1 2
19 235d42dfc2073cecb38c9ef1ca040d779327fb9f 1 0
19 7e3aeb3513a198fd9dc9263d3d9e2b9595ca088d 1 1
19 030ec118f90928c483db6067a3cdc72a059993e8 1 1
19 011ffa226a58b6711ce509609b8336911325b0e0 1 0
19 83d9fec6bee4cf6e01445d6ff51aae58b6d96d5a 1 1
19 efc70023386afa8fc502a87f9b2c5e74ff2b5648 1 0
19 7441116c5b5a745708a9d7c5aa0ecf04e0c76c93 1 0
19 ac7332fcd8895d50a38c49f4ccb3c9f6be0505f3 1 0
19 04a8d271bc4384dbfbb417bfb625feb01cb44666 1 2
19 3c11f833000f2988b71c20a61645c3e1ce2f124d 1 0
19 0a32b3d027064798fb31ce42894fec31e834f7db 1 0
19 ba81b31598b85259b20399e485a1ab156db5511f 1 0
19 db9fc1cc6980df3e9b7982919218ca5b92488c97 1 0
19 e3e1c669d71ee3142523162efbfe26c5d837128c 1 0
19 4e570f8ecfae7d385a3485ae4799f8e0b345902d 1 0
19 22e26f6eee0745c9a23274dc722593acd0e2e6a2 1 0
19 3a0e788268fafb23ab20da0e98bb578b06830f7d 1 0
19 b8740c80ec5cf3b51992ba89d6cb1949bd4dc9e2 1 0
19 a561986b22a85c89a3ae24896a5fd05db20806b0 1 0
19 4f2a08912df1e6d02ccd3d3af7588488b885a539 1 0
20 18e14796f2da19e33dee2e455d18bf48600ef9a8 9 0
20 5a13eb875d49af33fbbb2d44c8501398bbe80970 9 0
20 76f5484e9332947651dd6a0e49469993046ccf25 9 0
20 7bbbbd2073503720f304d031cb4641eb45a3edee 9 0
20 0d3233d858660aff451a6c2561a05378ed09725a 9 1
20 51b5cecc3881f1608ce53c4229682f55e1787fa6 9 0
20 39c440d23424e14556016748947f9eff045ca557 9 0
20 1c01e44df70d6fde616de1ef90e485b23a3ea549 9 0
20 75413e4feb06c71d1be4e2ea35fdb92a0d07b333 9 0
20 4d4aa3d17ddf482f9f5bb470c64c8ef21e59c27c 9 0
20 4ec100cd57e77706c819f5e813b1f62bc90410d0 9 0
20 71bc18bcafe1f4909a97b0b17a522dffe306ee6a 9 0
20 04b16540e32d96a4cd2dee7601809568305bccc5 9 0
20 e5e59a16272a994efa5098a09275e0ea97918054 9 0
20 028de02fe30b19e60c6f674d97156fe49ad190ec 9 0
20 00e819751e44bd11f18bdf6a42439931875124a4 9 0
20 09cdb8512d64bec57dd79d1b22326085d3d5f4c6 9 0
20 4e2c7fe486bf6a613b3a573365a98c53b238824e 9 0
20 1e56ed3d2c855f848ffd91baa90f661772a279e1 9 0
20 3cd9fd8a36c8feb74bb20ae25817edb9c6a0518c 9 0
20 b92a1ed9622b8268ae3ac9090e25789fc41cc9b8 9 0
20 0734a44075c1b43726014146430cb329e8b34c9d 9 0
20 4afa6c2eb552ceef0e396fbfe449932492873034 9 4
20 27211ed68a7a00f1df0121fa1890a1b2acdd1a88 9 1
20 b02f8d67b35903934fd19197bebb840077f04d1b 9 0
20 2e5a6f48c081d6d69148b90959dbf4c38cb44b9a 9 0
20 044f78097a5944f8e5b5fa60641f35c03a07f1f7 9 1
20 1379019778ff40ebeaf62795edf17d973047c29e 9 1
20 00a28138c74869cfb8236a18a4dbe3a896f7a812 9 1
20 72b19065ac56ad59f9c96cbab7e3f04293c10614 9 0
20 bb4fc6710f2648c0425de61f27e934d0045dd1fb 9 0
20 22d5407ea09fa8ac03535b520cc927efb3b05084 9 0
20 3635337d814313434ee19a186d4a879fea0eb232 9 0
20 1a08e135ac11db0249c6afb4540672c5a349495e 9 1
20 209ba9f612f34583a23b75c0e8dadc410c400bb2 9 0
20 0740da4c9fcedc6cb2545730a89b6f2a5c3cf930 9 0
20 f0ec25cb2e7a17fed5eae185a5b779c1c0704719 9 0
20 a53f9d27d5603cbd4fb22af278e25f66fbca49aa 9 0
20 02958799bf6f0aa90a1f27c73643f6a7cfc32d11 9 0
20 adaeaf18fc9da2dd49695059755bc959342c2325 9 0
20 1c61f9ef06fe74505775a833ff849185757199e7 9 1
20 c829b63a3ae72a47e1953e1295826c7b2f93bf50 9 1
20 6a6adf70c394c1771de51d26226ade053f8db19d 9 0
20 2d7264d9d5fa39dc645d852c6fb5f88b458abaf0 9 0
20 72d32c986b47d6b880dad0c3f155fe23d2939038 9 0
20 0ee7cacbf988c7b3f24b2bc6dd43d9fce1b25bdc 9 0
20 9be428c9383d47b86570b1b9fc20faf006346c5d 9 0
20 31b58ced31f22eab10bd3ee2d9174e7c14c27c01 9 0
20 07ad8fdd66b3251c872f2478b90bb6956555fa8d 9 0
20 7f9260c00a86a0d53df14469f1fa10e318ee2a3c 9 0
20 5264ae4ea4411426ddd91dc780c2892c3ff933d3 9 0
20 41bf0acf87d079b9ec6edb89c37d0cfa83e0c54c 9 0
20 90614cea8c2ab2bff0343231a26d6d0c9315d6c7 9 0
20 418c7e1e2d9cd5695ddbe9898ed3852b565faefc 9 0
20 502ff2f9220ebc8c3544e6c4a005e819429ab716 9 0
20 1401b98a6eb0b0ddaf5bdfd559ed1766434446b8 9 0
20 e45923dc26b10e043e6de124cc2bd96e8a28a989 9 0
20 0ef311acf523d4d0e2cc5f747a6508af2c89c5f7 9 0
20 0c700847fa371cfe9b28f30eacf57fcd4243998e 9 0
20 b76761d958c311d0ed8191927ef3fe8d62cf6be6 9 0
20 c1385f7f6584440017dba00aaac7d644b346851a 9 0
20 e7a55017724c8f86f9cbe1e881f8f8683857ad3a 9 0
20 d4632690af6cb5522f6895586c16cb741e0757c5 9 0
20 39f63dbdce9207b87878290c0e3983e84cfcecd9 9 0
20 ff2c2e3e83d1e8828695484728393c76ee07a101 9 0
20 b91180d8853d00e8f2df7ee3532e07d3d0cce2af 9 0
20 d2044ca37a948fc34ea1f3f87e9090ec8bda4a33 9 0
20 33151c9905102c47d431f59fc9a5a7667960507a 9 0
20 050dc61904fb3ab1add296ad98a7aefbcd8020a5 9 0
20 b7df0edd60b8b76cc41b7da896266aa4cd766442 9 0
21 0f28cbfe0674e0af4899d21dd90f6f5d0d5c3f1b 19 0
21 660fa773b70629aa8c36f4e11812b2b07fcfa04d 19 0
21 391db8873466f1d1386885fc22b9c8414697a16c 19 0
21 d08710aca443796fef480285edcc55fd3ffb7a20 19 2
21 8123d0b1cdb8255ec27c246d64a615025f7d908a 19 0
21 6fa99e64380484c08acad8117b464dfe8af32c6a 19 0
21 a6020d6bce5c69e476dfee15bdf63944e2a717b3 19 0
21 2e31d4590f0d9711073c53da4cb491f30a12ad53 19 0
21 1fcfa9be6fb3a444deafcda2824cf6624f2ae6a6 19 0
21 212d697785d2ca072d224b6c19000e3988788b15 19 0
21 4b945ee77794895454447ed5eb80c65f6c974a74 19 0
21 3012370e63917d6e1063a8a41f115734634e6060 19 1
21 81f35df225a24eb39aa01e1db3605db2f78f97f5 19 0
21 998a11b58b5e1741a4c5c220ec4da434315bddd1 19 0
21 31b58ced31f22eab10bd3ee2d9174e7c14c27c01 19 0
21 3d9b385913f9d470e175051fc113eb2b8dc5981b 19 1
21 66a1d2b28b043320c279042e3ced48295703c780 19 1
21 f19983b3e9b7fe8106c0375ebbd9f73a53295a28 19 0
21 72cfb06bae3ea7bb06ffade38d7c604756806f96 19 3
21 d0958f2a1ad110962da45ae27bdb258415aae7da 19 0
21 606d7dd3091ef6571a2e177e3627444b8e16e5b4 19 2
21 a84500d268f89b5f1251321861dc7112acf9b5d0 19 0
21 6e88d09b2adc7a3d9230d324387929ec54a9d886 19 4
21 2d34c2d4ab26d5b9f901dd9c57f9acf0dad079c6 19 0
21 57c050da0031f56353050e3c5acb99a44ee8f71e 19 0
21 3320d97bf6ec4a467712577eb1f74f18fbeadba7 19 1
21 50f90f0161d9751adb514900127e35520a5b46d4 19 0
21 a6c6b1f4cc1bbde07eb0e8732deb5097c0af96b2 19 0
21 15101bc88168baa531d4654803df8247869da02b 19 0
21 af406186164282d9e6e0024a1862d3689ef39cb7 19 0
21 23011980ea84ce8cbe3e4527ce731bf38ae87bb0 19 0
21 2300763e4c92261ff829c458ab413bebd0506b81 19 0
21 391a5f286f814d852dddcab1b2b68e5c1af6c79e 19 2
21 34105b8763a957be7c6c02ff864a7b223e3bc8a9 19 0
21 d8f9159640d19a6ffc7c26cbdf6da01917aa79f8 19 0
21 b7322c85a2e26836d74ef691fa3b00e78f110422 19 0
21 28f38dbcb0b33ee3d881421d71c235018e8b54aa 19 0
21 8a0c0213447e82a456e98fc63a0f126f4566767a 19 0
21 4f8817e50b5c19dae832a7ccc42a2b5489621bdd 19 3
21 7e4c3eabb95cbedaef3b50720368f42280ad072f 19 3
21 3a54ad0c4b80d159822c290bd06455b4a1433f8f 19 0
21 076ac26625e3fda9aaaf27f0f03426a0423bb188 19 0
21 f8cd78a54d9bde434a3aef2fc1c0669e3862f65b 19 0
21 1492b478e94bfbead7ff458a60c25616e44c5eb7 19 1
21 8e641ea510c06485f33a61ea65555cf791efad2d 19 2
21 ef561a099fd33e64cca3dc0b4de8bb4cdf5c98b4 19 0
21 a8d5edc845fe8512e01ddfd4af0d09c397fbcbec 19 1
21 d8321c6d9f8ab23cab2f104b692016279926567c 19 0
21 da63084ec46c1912c4b4c4cad1ec8104dbef74aa 19 0
21 511f04a7fa2f052a6a884c12a6c98bd430e2e356 19 0
21 a73352ee613d3eb6348ecb49d42f4b99211ec003 19 1
21 ec02b379a635346ec1501e801263ea576a10ed4c 19 0
21 6bf0fbc42679a67e6b6f528c9c1b02ae69fc9f46 19 0
21 7d250e3ae467ed741d286666a090999c3979e76f 19 0
21 7e640729cca5a82c205bf95f346867097446838c 19 0
21 c3d6c70867b49412e4aa6c65d8d1044f70cb655b 19 0
21 a14fcfd58e68f75cb619c72145576a70d6f1ce60 19 0
21 48c1faa55eb5dd48285c622d3dd249284d33aa4d 19 0
21 b602eea7b564c3b766655e0a0566fed3447887b6 19 0
21 6a693861636e20d749f442a9d041fdd016f6121e 19 0
21 4abc01afbe1e0a51084a131845f6e6ef06884eb7 19 0
21 2fcc46d9e546abeec7661a0b3cce6e6679c06d37 19 0
21 3f22008c63952c142143d208717518da14cb790c 19 0
21 199a194a941b75c6d6d48b62acd2dced8ff3264d 19 0
21 337e1eb2942f7482ac4641397068cbeb7fe5e1a9 19 0
21 57f97a81167d4273d140f88f0f6e4c9ea597fce0 19 0
21 92762890a390181f70b62e14700afab61b7f50f3 19 0
22 3a91c3eb9a05ef5c8b875ab112448cc3f44a1268 14 0
22 db869fa192a3222ae4f2d766674a378e47013b1b 14 1
22 2fd1c99edbb3d22cec4adc9ba9319cfc2360e903 14 0
22 709b4bfc5198336ba5d70da987889a157f695c1e 14 0
22 6af0d89fc3183704485c2b360db7c2f914ced629 14 0
22 446489f50fe45bbe7af63ddc9ddab1c1e505be9c 14 0
22 4c9118f741c4ec8a7d37b142b1b2c76bf6df4698 14 0
22 eb9243a3b98a819539ad57b7b4f05b969510d075 14 0
22 97b8ef88008d2075f9d7cb96185cf7bb7f1ef299 14 0
22 6bd36e9fd0ef20a3074e1430a6cc601e6d407fc3 14 0
22 65ad0e876216ea034b7958f016456e32666bc5c6 14 0
22 0715b884c2b3e83be1c2c6af9290dacc40b4e9e1 14 0
22 0fcc184b3b90405ec3ceafd6a4007c749df7c363 14 0
22 1a19e8eaa6ee94d09bb9e815a67907cc0bf4d6f8 14 0
22 17b3d4bee654d82e65d2bd1d026b60c061264973 14 0
22 23427eec9461925103bdb5772643987f16590544 14 0
22 013cd20c0eaffb9cab80875a43086e0c3224fe20 14 2
22 75d5742cc675c195afa736052f63255293a9a0a1 14 0
22 2315fc6c2c0c4abd2443e26a26e7bb86df8e24cc 14 4
22 0064efdb8008e433c4a18eb6f17c157f12742dc3 14 0
22 005d818ff8517669d62ba7b536e76b56698fa135 14 2
22 769b46d486582405a73bb1215b53e34c33868d37 14 0
22 d08710aca443796fef480285edcc55fd3ffb7a20 14 0
22 6b40f545d3d3f18b62112ba8d0e51feaad12d16a 14 0
22 0e78074a081f2d3a35fbb6f74ba9b7e27e64757b 14 1
22 f8824366f7cc140ff8733a31ce86f35ffeebce7f 14 0
22 6f31339bdcc32274d4f1b1f514a383c33793b47a 14 0
22 86d5e854f1a65090b17c8f9b6a7ef8d25062cf87 14 0
22 2d3722e140631aeb4e2cca2c003f8763a15100c6 14 3
22 ccce1cf96f641b3581fba6f4ce2545f4135a15e3 14 0
22 ce94ab9c3552c08a44b28605e6b7536c415fe041 14 0
22 47a87c2cbdd928bb081974d308b3d9cf678d257e 14 1
22 ebdceca1ac34feb21a7794e0f335305ff18f6405 14 1
22 ff24dae530fac2d167e68bfd0714f8f69c11f373 14 0
22 4120a9079e7c36a4fe529e8f14ce992c2788a327 14 0
22 8b289f1ae81c4d62ee2c95da9d467e960397f09c 14 0
22 8d9596c94c71f36d33abc4b5ae2a409ddd7d1145 14 0
22 2af22f144da59836946a58fe6ff993be59bccd24 14 1
22 e6a07a0e7c6439b7f4dbb24c936033a02b92a6f3 14 4
22 6c8b30f63f265c32e26d999aa1fef5286b8308ad 14 3
22 02433e285db21d26e90888c619a2c38ed5419184 14 0
22 6bfa668b84ae5cd7e19dbda5d78688ee9dc4b25c 14 0
22 667fb84bfca10bec165f9e2cca3e21f5e4829ca7 14 1
22 257dc8ae2a8353bb2e86c1b7186e7d989fb433d3 14 1
22 03ff3f8f4d5a700fbe8f3a3e63a39523c29bb60f 14 1
22 53ea1f101808c27d5d5422abcbab629f6e21f917 14 1
22 e23c34414e66118ecd9b08cf0cd4d016f59b0b85 14 1
22 30f080dc62c24ac423854a0c0af8baf02bcaae66 14 0
22 6ffffbd6a689aea053242b86a19b78dc5934fee9 14 2
22 58ceeb151558c1f322b9f6273b47e90e9c04e6b1 14 2
22 97031066b92605e74afa954b8e260e9e3e9c1ab7 14 3
22 27211ed68a7a00f1df0121fa1890a1b2acdd1a88 14 1
22 2116b2eaaece4af9c28c32af2728f3d49b792cf9 14 0
22 42ce9393d2ea5b4b9e27cf92570f97d18dd4fa5a 14 0
22 7b1cc19dec9289c66e7ab45e80e8c42273509ab6 14 0
22 efc97ab1b9c8aabc2dccae4d8c941f2a7c6cf202 14 1
22 3dcd530a0b51957d1088079e926a349a7fd06915 14 0
22 f264e8b33c0d49a692a6ce2c4bcb28588aeb7d97 14 0
22 2764e6f97476b16365554347a046d8b4cd6a8038 14 0
22 0c23ebb3abf584fa5e0fde558584befc94fb5ea2 14 0
22 722fcc35def20cfcca3ada76c8dd7a585d6de386 14 3
22 38dda1e89bab926fa643d3f4739e1b5fbb454e77 14 1
22 dbee6edd23d88bc6d0331fe3deb1a79334c443d3 14 0
22 39dba6f22d72853561a4ed684be265e179a39e4f 14 2
22 14b5e8ba23860f440ea83ed4770e662b2a111119 14 2
22 ee1a92cf119704e08c63a1ec994fdd5397830834 14 0
22 18c3fb0171565436d228eb3cc25d37d4a0ee9494 14 0
23 0d67362a5630ec3b7562327acc278c1c996454b5 20 0
23 f819d38105ac9e09fc2efba3fdeffd6832d57128 20 0
23 1805e19e9fa6a4c140c531bc0dca8016ee75257b 20 0
23 9f00b596dcd7303ab1c9b9afb88e08e35c6ae853 20 0
23 7ac1f8518d979027137ef2736eb6e7910fe1d762 20 0
23 66cbc498705246b7ef08b93ac71d895c55a6bf48 20 1
23 674d0c61553af234d163f35f286662f84cf7cb72 20 0
23 6b69c970d01e93bbeb73b4ed360a759fbfb4befc 20 0
23 2f005bb2d11a072191c8b770cc16c1351607be34 20 0
23 6b17827b6e2563f10b53b8b37c95f5af5415c556 20 0
23 98afac959c1088cc4d65362bda223b68472931ee 20 0
23 34125a5e8c19e4258bf1c4bfd3670b941d795884 20 0
23 2144b309ac526e4b1433ef0afd79d44089ac0ddb 20 0
23 04b871408dd461467455e68e53307a1c4c45084c 20 0
23 395b2e9bd23e56394b61b8deab2e0cbc9718f7fd 20 0
23 53954eae564f2edca5fd02c6759c7cc886cc5e35 20 0
23 8d30109dde39397adc176ba64856a5537d9d7cf4 20 0
23 058ada9d78c689e03ea898008e2bcebf69910d4f 20 0
23 d46ce4b386bb44b7996c2829ccfee5ef04d4fd83 20 0
23 6bd05828f6d2d82c47f53cb17684aaa6f1ce32b3 20 0
23 96dcded217540801a4d50a93dbfdd339c3a02c48 20 1
23 5fcb8eb14683acb2d93d6a7efe95b0e21ab24946 20 0
23 a29fc90b207befb42f67a040c6a07ea6699f6bad 20 0
23 04de307c30c4136c29c4d64f6f0d46f61e5a3371 20 1
23 91ab3ca9fe3add7ce48dc2f97bb9435db1a991b9 20 0
23 7cc4fc89aa0ef1c40c95c30663842baa1b7f5560 20 0
